,adj_close_BAC,high_BAC,low_BAC,open_BAC,volume_BAC,adj_close_AAPL,high_AAPL,low_AAPL,open_AAPL,volume_AAPL,adj_close_AMZN,high_AMZN,low_AMZN,open_AMZN,volume_AMZN,adj_close_QCOM,high_QCOM,low_QCOM,open_QCOM,volume_QCOM,close_price_$NDX,close_price_$SPX
1375426800,14.3167193913,14.91,14.78,14.88,83367400.0,61.4817465778,462.85,456.66,458.01,9813700.0,304.21,305.33,301.5,304.63,2502600.0,60.5550697189,66.76,64.89,64.89,19320500.0,765.700012,1709.670044
1375340400,14.4228406266,14.97,14.82,14.845,108554200.0,60.7022919103,456.8,453.26,455.7527,7366100.0,305.57,306.21,298.905,303.08,2971700.0,59.2124254764,65.48,64.31,64.78,11595600.0,763.73999,1706.869995
1375254000,14.0851821504,14.85,14.57,14.58,128182500.0,60.1511972562,457.3425,449.43,454.99,11534200.0,301.22,305.15,301.0,303.91,1891300.0,58.570133501,64.95,64.4,64.6,12417500.0,755.22998,1685.72998
1375167600,14.0080030702,14.63,14.46,14.58,71675200.0,60.2562056442,457.15,449.23,449.96,11050800.0,302.41,309.7833,301.57,307.72,3053400.0,58.5229595141,65.19,64.39,64.72,11528900.0,756.309998,1685.959961
1375081200,14.0080030702,14.7,14.45,14.65,88616700.0,59.521146928,449.99,440.2,440.8,8859200.0,306.1,313.0,305.9,311.07,3211800.0,58.278017659,64.9,64.17,64.47,9304700.0,756.599976,1685.329956
1374822000,14.2105981559,14.76,14.62,14.7,73777800.0,58.617277259,441.04,434.34,435.3,7148300.0,312.01,313.62,295.55,299.55,8817500.0,58.6136787197,64.8,62.83,62.92,18064400.0,759.159973,1691.650024
1374735600,14.3070720062,14.85,14.54,14.62,89243300.0,58.2863014537,441.4,435.81,440.7,8196200.0,303.4,304.5,296.75,299.0,5405800.0,57.5341201734,64.45,62.89,63.49,24796700.0,758.0,1690.25
1374649200,14.1913033858,15.0,14.68,15.0,117771100.0,58.5534746941,444.59,435.26,438.93,21140600.0,298.94,303.84,298.04,303.02,2000500.0,55.6925203003,62.96,61.19,62.89,20129500.0,757.419983,1685.939941
1374562800,14.4131932416,15.03,14.86,14.98,113736000.0,55.6929930355,426.96,418.71,426.0,13192700.0,301.06,305.06,300.56,303.16,1999600.0,56.518065071,62.75,62.21,62.27,9017900.0,758.650024,1692.390015
1374476400,14.3938984715,14.99,14.65,14.74,112416800.0,56.6659821499,429.75,425.468,429.46,7421300.0,303.48,309.25,302.0,309.25,2520700.0,56.4364177859,62.21,61.495,61.68,12712900.0,759.380005,1695.530029
1374217200,14.229892926,14.76,14.6,14.76,136196600.0,56.4852082161,433.98,424.35,433.1,9597200.0,305.23,305.79,301.91,304.39,2973100.0,55.7560237442,61.57,61.09,61.22,14614700.0,757.51001,1692.089966
1374130800,14.239540311,14.85,14.4,14.4,221796400.0,57.3901412612,434.87,430.61,433.38,7817100.0,304.11,306.3408,301.87,306.27,3063800.0,55.4430424849,62.02,60.82,61.94,23681900.0,757.0,1689.369995
1374044400,13.8054079844,14.44,14.04,14.055,249674500.0,57.1976701905,432.22,428.22,429.7,7106800.0,308.69,308.8,305.69,306.97,2029700.0,56.8355822905,62.66,61.56,62.05,12761700.0,754.080017,1680.910034
1373958000,13.4291599681,14.02,13.77,13.93,146041900.0,57.1823841593,430.71,424.17,426.52,7733500.0,306.87,309.39,305.5119,307.3,2660200.0,56.1098286459,61.88,61.2,61.49,13334400.0,752.070007,1676.26001
1373871600,13.3905704279,13.94,13.76,13.93,90765200.0,56.8161840213,431.46,424.8,425.01,8639900.0,306.57,307.99,304.35,307.27,2245600.0,55.5927291741,61.66,60.85,61.39,14772100.0,754.01001,1682.5
1373612400,13.2940965776,13.8,13.47,13.54,123958400.0,56.6925665519,429.79,423.41,427.65,9984400.0,307.55,307.55,298.5,298.69,4539300.0,56.2640512954,62.02,61.29,61.35,11053300.0,752.940002,1680.189941
1373526000,13.0336171817,13.58,13.33,13.54,93756500.0,56.7959798758,428.25,421.1701,422.95,11653300.0,299.66,300.69,292.1,294.99,4007300.0,55.6108730152,61.37,60.81,61.15,13293700.0,751.150024,1675.02002
1373439600,12.8985537912,13.53,13.31,13.51,104353400.0,55.9242773332,424.8,418.25,419.6,10050200.0,292.33,293.34,289.4,291.41,1810200.0,54.8306878473,60.65,59.2,59.23,19127100.0,741.570007,1652.619995
1373353200,13.0529119517,13.53,13.25,13.37,106067300.0,56.1396109897,423.5,410.38,413.6,12592300.0,291.53,292.57,288.01,291.0,2775600.0,53.8781361888,60.34,59.02,60.15,24848100.0,742.130005,1652.319946
1373266800,12.8117273259,13.37,13.08,13.11,107441200.0,55.1692803155,421.0,410.65,420.11,10647800.0,290.59,291.67,286.14,286.42,3046700.0,54.4224514223,60.94,59.83,60.75,17681600.0,737.01001,1640.459961
1373007600,12.5994848551,13.08,12.91,12.99,80758500.0,55.4843054796,423.29,415.35,420.39,9786600.0,285.88,286.3799,282.07,285.0,1985400.0,55.2933557957,60.96,60.27,60.75,11158000.0,732.909973,1631.890015
1372834800,12.3775949993,12.84,12.73,12.82,37971700.0,55.9335818739,422.98,417.45,420.86,8604600.0,284.03,285.4,282.0,282.6,1373000.0,55.2570681135,61.34,60.66,60.74,4380100.0,725.419983,1615.410034
1372748400,12.4451266946,13.1,12.8,12.95,83708600.0,55.6265320304,421.63,409.47,409.96,16780900.0,283.73,286.58,280.59,281.04,3238200.0,55.2661400341,61.235,60.635,60.74,7922200.0,724.570007,1614.079956
1372662000,12.4740688497,13.1,12.92,12.95,83146300.0,54.3943449963,412.27,401.22,402.69,13966200.0,282.1,283.29,277.16,279.0,2888200.0,55.3024277163,61.61,60.9,61.495,7457400.0,724.359985,1614.959961
1372402800,12.4065371544,13.0,12.84,12.97,90297100.0,52.7075646874,400.27,388.87,391.36,20661300.0,277.69,279.83,276.19,276.19,3193300.0,55.4203626835,61.63,60.55,60.64,13533100.0,720.619995,1606.280029
1372316400,12.5512479299,13.03,12.78,12.84,124616300.0,52.3420291595,401.39,393.54,399.25,12044500.0,277.55,280.2,274.54,279.18,2519500.0,55.411290763,61.77,60.27,61.63,14249000.0,724.52002,1613.199951
1372230000,12.3100633041,12.8533,12.68,12.84,105282000.0,52.912264583,404.79,395.66,403.9,13133000.0,277.57,277.98,273.5001,273.98,3029500.0,55.5836572536,62.92,61.17,62.56,22000700.0,721.039978,1603.26001
1372143600,12.2232368388,12.77,12.4296,12.61,132844500.0,53.5183889494,407.79,398.83,405.7,11220100.0,272.088,273.47,269.0,272.3,2449600.0,56.0735409637,62.38,60.37,60.42,21204900.0,714.450012,1588.030029
1372057200,11.8662835925,12.45,12.13,12.4,159762500.0,53.5064259684,408.66,398.05,407.4,17169500.0,270.61,273.16,265.0,271.29,3863800.0,54.3271962564,60.21,59.46,60.0,17769700.0,708.77002,1573.089966
1371798000,12.2425316088,13.0,12.39,12.99,196004700.0,54.9632511998,420.0,408.1001,418.49,17182800.0,273.36,275.8399,269.79,274.57,4201000.0,55.0393420201,61.05,60.215,60.93,25052800.0,717.580017,1592.430054
1371711600,12.4354793095,13.14,12.8,13.08,185741100.0,55.4069448697,425.98,415.17,419.3,12761100.0,273.44,278.6,272.39,275.14,2984000.0,55.2661400341,61.855,60.67,61.4,14425500.0,715.690002,1588.189941
1371625200,12.7249008606,13.4,13.17,13.285,103850000.0,56.2260102963,431.66,423.0,431.4,11105000.0,278.16,283.34,277.87,281.26,2827500.0,56.1642601692,62.8,61.83,62.63,11231900.0,733.48999,1628.930054
1371538800,12.8020799408,13.34,13.2,13.215,67257600.0,57.3917363253,434.9,430.21,431.56,6965200.0,281.76,282.91,278.11,279.08,2146100.0,56.5906404354,62.73,62.01,62.29,11624400.0,743.119995,1651.810059
1371452400,12.7441956306,13.2617,13.13,13.17,115441500.0,57.4223083877,435.7,430.3615,431.44,9264800.0,278.06,280.2,275.65,276.35,2884000.0,56.3094108981,62.35,61.49,61.61,13528500.0,737.599976,1639.040039
1371193200,12.6091322402,13.24,13.03,13.23,101380700.0,57.1631104679,436.29,428.5,435.4,9709500.0,273.99,277.07,273.442,275.0,2150800.0,55.6834483797,61.93,61.34,61.79,9871600.0,732.099976,1626.72998
1371106800,12.7441956306,13.26,12.97,13.0,103636400.0,57.9493441579,437.14,428.75,432.5,10208300.0,275.79,276.8,270.2901,271.5,2649800.0,56.209619772,62.1192,60.75,61.22,11578600.0,737.25,1636.359985
1371020400,12.5994848551,13.25,12.97,13.24,117289400.0,57.4475635696,441.25,431.5,439.5,9472400.0,271.67,276.8,270.45,276.6,2238900.0,55.4385065247,61.97,61.01,61.966,14631700.0,727.710022,1612.52002
1370934000,12.6573691653,13.28,13.07,13.11,106369100.0,58.1666716445,442.7599,433.32,435.74,10218300.0,274.78,278.411,274.24,276.0,3097800.0,55.9374621553,62.05,61.15,61.47,11794100.0,733.369995,1626.130005
1370847600,12.8310220959,13.55,13.26,13.49,104648500.0,58.3381410376,449.079,436.8,444.73,16076900.0,281.07,282.47,275.24,276.68,3086500.0,56.2731232159,62.2,61.67,62.11,11084000.0,740.849976,1642.810059
1370588400,12.9082011762,13.39,13.15,13.33,121057300.0,58.7264062293,443.24,432.77,436.5,14447700.0,276.87,280.1,269.13,269.74,4632600.0,56.3366266598,63.1105,61.415,62.9,29483700.0,740.599976,1643.380005
1370502000,12.7345482456,13.24,12.85,13.075,142361900.0,58.2809845733,447.0,434.05,445.47,14890500.0,267.83,270.5,264.21,267.75,2476300.0,57.1258837483,63.82,62.53,63.34,10775900.0,731.47998,1622.560059
1370415600,12.6284270102,13.45,12.97,13.285,185778900.0,59.1649159408,450.72,443.71,445.65,10378200.0,267.17,271.66,265.02,265.81,3512300.0,57.2891783183,63.65,62.68,63.65,10345000.0,726.400024,1608.900024
1370329200,12.8790675463,13.67,13.31,13.51,130055400.0,59.7231883835,454.43,447.39,453.22,10454600.0,265.7,268.88,263.02,267.0,2088600.0,57.7972058695,64.045,63.2,63.43,14394800.0,736.190002,1631.380005
1370242800,13.0622279381,13.73,13.21,13.69,197168200.0,59.9106084178,452.36,442.48,450.73,13298300.0,266.88,269.11,262.95,268.96,2543900.0,57.3617536828,63.67,62.69,63.37,13371100.0,739.73999,1640.420044
1369983600,13.1682681649,13.99,13.6525,13.91,160176100.0,59.7796802378,457.1,449.5,452.5,13725100.0,269.2,271.91,265.94,266.0,3374300.0,57.2715338751,64.577,63.48,63.9,12413500.0,733.630005,1630.73999
1369897200,13.3321485154,13.93,13.43,13.5,153383400.0,60.0249213465,454.5,444.51,445.65,12625700.0,266.83,268.57,265.615,265.71,1667500.0,57.9030725285,64.76,64.03,64.13,10866800.0,744.599976,1654.410034
1369810800,12.9947477937,13.555,13.27,13.31,126397300.0,59.1436484192,447.5,439.4,440.0,11806300.0,265.53,268.25,264.844,265.46,1903400.0,57.8399186631,64.3,63.5,63.78,13122300.0,742.280029,1648.359985
1369724400,12.8694275257,13.51,13.31,13.49,133553000.0,58.6769592415,451.11,440.85,449.9,13790900.0,267.29,271.1,266.0,266.48,3471000.0,57.8038307401,64.88,64.02,64.64,10913300.0,747.090027,1660.060059
1369378800,12.7633872989,13.26,13.12,13.17,83452600.0,59.1702328212,445.66,440.36,440.85,9863100.0,261.74,261.93,258.34,259.85,1696300.0,57.9752483746,64.35,63.51,63.7,10522400.0,742.419983,1649.599976
1369292400,12.734467237,13.42,12.82,12.93,190522000.0,58.7701375707,446.16,435.79,435.95,12607900.0,261.8,263.17,259.59,260.49,2000300.0,57.6594790479,64.93,63.63,64.59,19154200.0,741.940002,1650.51001
1369206000,12.8308674432,13.73,13.17,13.485,174531500.0,58.6656608707,448.3499,438.22,444.05,15822800.0,262.96,267.59,260.8,267.39,3332000.0,58.8503805084,66.15,64.88,65.63,13391500.0,744.210022,1655.349976
1369119600,12.9561877112,13.56,13.36,13.525,111810300.0,58.4404909855,445.48,434.2,438.15,16286500.0,268.86,270.77,267.66,268.74,1741200.0,59.3285454888,66.21,65.6,65.68,11231000.0,748.890015,1669.160034
1369033200,13.0236678556,13.6,13.39,13.39,88941700.0,58.8751459587,445.8,430.1,431.91,16127800.0,267.63,271.79,266.5,269.0,2209000.0,59.6352928347,66.6,66.01,66.2999,10222500.0,747.299988,1666.290039
1368774000,12.9465476906,13.52,13.39,13.5,107335600.0,57.5897901205,440.09,431.01,439.05,15282300.0,269.9,269.98,265.0,265.83,2527300.0,60.0954138536,66.67,65.57,66.22,11528400.0,747.719971,1667.469971
1368687600,12.8790675463,13.55,13.32,13.41,117977000.0,57.7649813298,437.85,418.9,423.24,21543000.0,264.12,268.43,263.85,265.96,1643500.0,59.2202817197,66.2,65.36,65.43,11532100.0,740.799988,1650.469971
1368601200,12.9561877112,13.55,13.29,13.29,139728300.0,57.0036040557,441.0,422.36,439.16,26486200.0,266.56,269.05,264.56,267.07,2720500.0,59.1300619121,65.6,65.041,65.33,10591200.0,743.52002,1658.780029
1368514800,12.8597875051,13.36,13.02,13.04,154128100.0,58.9987634281,455.2,442.15,453.85,15968500.0,268.33,269.4,264.028,264.5,2700000.0,58.9315783353,65.32,64.74,65.01,8986200.0,739.73999,1650.339966
1368428400,12.5127467628,13.1,12.95,12.98,94295600.0,60.4449548986,457.9,451.5,451.51,11319600.0,264.51,265.88,262.0,262.77,2149500.0,58.4759683068,65.07,64.18,64.34,9940700.0,733.330017,1633.77002
1368169200,12.5513068453,13.04,12.89,12.94,87625100.0,60.2096829406,459.71,450.48,457.97,11959000.0,263.63,263.65,260.21,260.88,3145300.0,58.3180836435,64.64,64.01,64.01,9430400.0,732.849976,1633.699951
1368082800,12.4452666185,13.06,12.87,13.05,112952300.0,60.7147865792,463.0,455.58,459.81,14231700.0,260.16,263.55,256.88,258.73,2769300.0,57.8399186631,64.5,63.93,64.21,9502100.0,730.419983,1626.670044
1367996400,12.5513068453,13.18,12.84,12.85,149755400.0,61.2455887237,465.37,455.81,459.04,16878500.0,258.68,260.295,255.334,256.87,2677000.0,57.8489406439,64.5,63.9001,63.9001,11134400.0,733.330017,1632.689941
1367910000,12.4356265978,13.11,12.76,12.92,218248100.0,60.5613557106,465.75,453.7,464.97,17276900.0,257.73,259.74,252.9101,256.31,3133700.0,57.7136109325,64.22,63.53,63.81,9762800.0,730.130005,1625.959961
1367823600,12.4163465566,12.89,12.36,12.39,265062800.0,60.8323024769,462.2,454.31,455.71,17737200.0,255.72,259.5,253.4201,258.09,2347800.0,57.6143691441,64.32,63.74,63.82,10558100.0,727.150024,1617.5
1367564400,11.799385237,12.41,12.205,12.36,94322600.0,59.4155096884,453.23,449.15,451.31,12903600.0,258.05,259.25,254.7,256.14,3514000.0,57.5331713172,63.85,63.31,63.52,10548800.0,725.650024,1614.420044
1367478000,11.7511851339,12.21,12.05,12.17,76530500.0,58.8266097968,448.59,440.63,441.78,15065300.0,252.55,252.93,245.78,248.94,3936200.0,56.7392370102,63.01,61.93,62.14,15142600.0,719.210022,1597.589966
1367391600,11.7029850308,12.27,12.08,12.2,88417800.0,58.0039985133,444.93,434.39,444.46,18103900.0,248.23,254.2,245.75,253.9,4391400.0,55.8641048763,62.07,61.43,61.43,14881300.0,712.789978,1582.699951
1367305200,11.8668653814,12.4,12.2,12.39,89362100.0,58.4648192805,445.25,432.07,435.1,24697800.0,253.81,254.68,248.56,249.3701,4248800.0,55.575401492,62.12,61.25,61.6,21041900.0,718.97998,1597.569946
1367218800,11.9343455257,12.48,12.37,12.45,65432400.0,56.7931886466,433.617,420.0,420.45,22868800.0,249.74,257.01,249.15,254.9,7117000.0,55.5844234727,62.11,61.52,61.8,22797600.0,717.369995,1593.609985
1366959600,11.9729056082,12.46,12.29,12.34,83093200.0,55.0878877274,418.769,408.25,409.81,27289200.0,254.81,272.02,252.81,269.97,14030000.0,55.5032256459,62.68,61.47,62.51,28621800.0,712.400024,1582.23999
1366873200,11.9921856494,12.54,12.36,12.39,118694600.0,53.922631776,413.94,407.0,411.225,13744200.0,274.7,275.8,270.5,271.53,6116500.0,56.3332478759,63.05,61.79,62.81,56907000.0,712.369995,1585.160034
1366786800,11.8668653814,12.37,12.12,12.135,120624900.0,53.5373380801,415.25,392.5,393.54,34630400.0,268.78,271.47,266.81,269.5,1852800.0,59.5450730271,66.56,65.81,66.0,17846000.0,710.369995,1578.790039
1366700400,11.6355048865,12.16,11.9,11.92,176816000.0,53.6255410235,408.381,398.81,403.99,23722800.0,268.9,269.87,264.5,264.5,2270600.0,58.9586442776,65.49,64.61,64.95,9919900.0,711.890015,1578.780029
1366614000,11.2981041649,11.75,11.57,11.68,88532300.0,52.6405201286,402.2,391.275,392.64,15354300.0,263.55,264.6,258.03,259.35,2119100.0,58.2639517589,64.59,63.58,64.09,11160200.0,704.450012,1562.5
1366354800,11.2402640412,11.69,11.43,11.56,119792000.0,51.5657118063,399.6,385.1,387.97,21759800.0,260.32,262.88,257.5,258.16,2602500.0,57.6775230094,64.12,63.03,63.62,12205100.0,700.820007,1555.25
1366268400,11.0281835876,11.65,11.23,11.61,220290500.0,51.7664131147,405.79,389.742,404.99,23796400.0,259.42,266.9899,256.6,266.81,3137600.0,57.4158855673,65.59,63.25,64.99,15041400.0,695.099976,1541.609985
1366182000,11.2788241236,12.02,11.45,11.91,335408600.0,53.1858467098,420.6,398.11,420.27,33752000.0,267.4,270.85,264.25,270.8,3135100.0,57.9481824323,65.18,64.01,65.08,14208300.0,700.190002,1552.01001
1366095600,11.8379453195,12.36,12.08,12.21,147641900.0,56.280872149,426.61,420.57,421.57,10920400.0,272.34,272.8,268.06,269.31,2137200.0,59.3736553926,66.18,65.38,65.78,10073000.0,710.099976,1574.569946
1366009200,11.5487447009,12.32,11.97,12.19,176504300.0,55.4371344119,427.89,419.55,427.0,11340000.0,267.72,275.12,267.1,271.08,3326000.0,59.0849520082,66.67,65.43,66.23,9738200.0,700.650024,1552.359985
1365750000,11.7319050927,12.25,12.07,12.145,88191700.0,56.7509357395,434.15,429.09,434.15,8521900.0,272.87,273.27,267.02,270.12,2866300.0,60.1585677189,67.07,66.09,67.0229,10766100.0,715.380005,1588.849976
1365663600,11.8283052989,12.33,12.16,12.31,100241900.0,57.3490784545,437.99,431.2,433.72,11727300.0,269.85,270.97,264.74,264.74,3090500.0,60.4743370455,67.6,66.62,67.24,11181700.0,716.940002,1593.369995
1365577200,11.876505402,12.4,12.26,12.31,105853900.0,57.5286533094,437.06,426.01,428.1,13426000.0,264.77,265.98,259.32,261.78,2322500.0,60.704397555,67.655,66.19,66.28,11095100.0,714.73999,1587.72998
1365490800,11.8090252576,12.35,12.21,12.25,132365800.0,56.3785819964,428.5,422.75,426.36,10950500.0,261.14,262.61,257.0,258.85,2156600.0,59.508985104,66.201,65.32,66.0,12057800.0,705.98999,1568.609985
1365404400,11.7704651752,12.21,11.91,12.0,101419200.0,56.2769109389,427.5,422.49,424.85,10743900.0,258.95,259.679,255.63,255.92,2295600.0,59.4187652964,65.86,65.09,65.14,5605800.0,703.099976,1563.069946
1365145200,11.5391046803,12.01,11.64,11.67,141061900.0,55.8794695323,424.95,419.68,424.5,13703400.0,255.48,256.18,253.67,255.72,2557400.0,58.7872266431,65.25,64.55,64.67,10245000.0,699.48999,1553.280029
1365058800,11.5101846185,11.99,11.72,11.81,117831400.0,56.4762918439,435.0,425.25,433.76,12801700.0,259.08,260.41,256.12,259.23,1964400.0,59.3736553926,66.3,65.34,65.98,7932700.0,702.969971,1559.97998
1364972400,11.3848643504,12.14,11.72,12.115,199765800.0,57.040104072,437.28,430.31,431.37,12972000.0,259.03,263.67,257.75,262.12,2413800.0,59.5180070848,66.65,65.94,66.5,10656000.0,700.549988,1553.689941
1364886000,11.7126250515,12.245,12.14,12.24,102626000.0,56.7498794169,438.14,426.4,427.6,18911400.0,263.322,265.89,260.55,262.4,2631100.0,59.7751335365,66.71,65.9,66.5,9208000.0,707.049988,1570.25
1364799600,11.7126250515,12.28,12.1,12.15,86281600.0,56.6334198419,443.698,427.74,441.9,13919000.0,261.61,267.4,261.01,266.98,2524800.0,59.5450730271,66.84,65.605,66.7,8706400.0,702.169983,1562.170044
1364454000,11.7415451133,12.28,12.11,12.24,92013900.0,58.4489744404,451.819,441.62,449.82,15815700.0,266.49,267.375,264.06,265.82,2473700.0,60.3931392187,67.0,66.53,66.64,7899200.0,704.570007,1569.189941
1364367600,11.7897452164,12.28,12.12,12.14,107177200.0,59.6927943907,456.8,450.7301,456.46,11829900.0,265.3,265.93,257.9,258.75,2874900.0,60.1585677189,66.74,65.76,66.17,6659800.0,702.919983,1562.849976
1364281200,11.8379453195,12.5,12.15,12.45,135654700.0,60.8885516594,465.8399,460.53,465.44,10510500.0,260.31,261.48,256.28,257.05,2421000.0,60.1044358343,66.69,65.87,65.99,9802400.0,703.73999,1563.77002
1364194800,11.9536255669,12.72,12.32,12.68,154320200.0,61.2112582367,469.95,461.78,464.69,17897700.0,256.02,259.429,254.5,258.58,2513900.0,59.247347662,66.19,65.28,66.19,9045800.0,698.289978,1551.689941
1363935600,12.1078658968,12.67,12.48,12.62,101974400.0,60.9907508782,462.1,453.11,454.58,14110900.0,257.75,257.77,252.07,254.55,3124600.0,59.472897181,66.05,65.6,65.69,8231600.0,700.570007,1556.890015
1363849200,12.1175059174,12.84,12.55,12.71,154529400.0,59.7786206081,457.98,450.1,450.22,13687700.0,253.39,257.0,252.68,256.11,2806400.0,58.9586442776,66.12,65.06,65.7,9215100.0,694.809998,1545.800049
1363762800,12.3199463504,12.89,12.71,12.785,219121700.0,59.6927943907,457.63,449.59,457.42,11023600.0,257.278,259.76,254.5501,258.05,2738900.0,59.3105015273,66.1,64.74,65.41,12407900.0,700.559998,1558.709961
1363676400,12.2524662061,12.94,12.59,12.79,242939600.0,60.0110115967,460.97,448.5,459.5,18813400.0,256.41,259.5,252.62,258.4,3738500.0,58.3902594896,65.0,63.91,64.69,10231800.0,696.909973,1548.339966
1363590000,12.1078658968,12.68,12.26,12.29,189783300.0,60.1734212081,457.46,441.2,441.45,21649900.0,257.89,261.49,257.12,259.3,2720200.0,58.2459077974,64.8,63.4,64.41,14183900.0,698.0,1552.099976
1363330800,12.1175059174,12.66,12.35,12.52,319019100.0,58.5810147748,444.23,437.25,437.93,22998600.0,261.82,267.26,260.05,264.98,4865900.0,58.620319999,66.58,64.74,66.42,26182100.0,701.75,1560.699951
1363244400,11.674064969,12.19,12.1,12.12,115440000.0,57.1074446425,434.64,430.45,432.83,10852700.0,265.74,270.0,263.53,269.67,5226700.0,60.0593259305,67.06,66.36,67.0,9262200.0,702.719971,1563.22998
1363158000,11.6258648659,12.11,11.98,12.04,86216800.0,56.5594772546,434.5,425.36,428.45,14483900.0,275.1,276.5,272.64,275.24,1884200.0,60.2262325746,67.5,66.6599,67.01,9621500.0,698.619995,1554.52002
1363071600,11.5776647628,12.18,11.91,12.1099,128134700.0,56.5700404814,438.88,427.57,435.6,16639700.0,274.13,277.4,270.3601,271.0,3246200.0,60.4833590263,67.09,66.37,66.71,9115600.0,698.309998,1552.47998
1362985200,11.7126250515,12.2214,12.02,12.08,106427800.0,57.8165012384,439.01,425.14,429.7499,16937000.0,271.24,273.99,270.4,273.43,1904900.0,60.1766116804,66.93,66.31,66.73,6559800.0,700.76001,1556.219971
1362729600,11.6355048865,12.44,12.02,12.42,209777100.0,57.0044531817,435.43,428.61,429.8,13981500.0,274.19,275.44,271.5,275.0,1879800.0,60.1315017766,67.92,66.5,67.33,8590100.0,698.27002,1551.180054
1362643200,11.8186652783,12.28,11.98,12.0,212403800.0,56.8541912811,432.01,421.06,424.5,16731200.0,273.88,274.8,271.85,274.1,1939000.0,60.2578095073,67.1,66.4,66.97,9305400.0,695.820007,1544.26001
1362556800,11.4909045772,12.02,11.76,11.77,182557500.0,56.2045528357,435.25,424.43,434.51,16437500.0,273.79,276.489,271.832,275.76,2050700.0,60.1495457381,67.52,66.22,67.48,16966700.0,694.150024,1541.459961
1362470400,11.1342238144,11.7085,11.53,11.56,135869700.0,56.928397949,435.19,420.75,421.48,22801200.0,275.59,276.68,269.99,274.0,3686200.0,61.0933147612,68.5,67.51,67.52,16205100.0,693.27002,1539.790039
1362384000,10.9992635257,11.45,11.22,11.27,116436000.0,55.4635424788,428.1999,419.0,427.8,20812700.0,273.11,273.3,264.14,265.36,3453000.0,59.8888857222,66.65,65.86,66.05,7969900.0,686.52002,1525.199951
1362124800,10.9317833814,11.55,11.02,11.13,189050700.0,56.8394027636,438.1799,429.98,438.0,19730300.0,265.74,266.6,261.04,263.27,2957000.0,59.5922726007,66.65,65.16,65.34,11186800.0,683.650024,1518.199951
1362038400,10.8257431546,11.37,11.195,11.325,143546700.0,58.282603619,447.87,441.4,444.05,11518400.0,264.27,267.0,260.63,261.81,2667200.0,58.9990463576,66.22,65.61,65.82,9596300.0,682.530029,1514.680054
1361952000,10.8932232989,11.36,11.1,11.15,147145400.0,58.7011714791,452.44,440.65,448.43,20976800.0,263.25,265.83,256.86,259.4,2908100.0,58.9990463576,66.15,65.0,65.24,8976900.0,683.659973,1515.98999
1361865600,10.7198563498,11.22,11.03,11.12,173039600.0,59.2821489506,451.54,437.66,443.82,17910700.0,259.36,262.04,255.73,260.89,3348600.0,58.6664801304,65.54,64.97,64.97,10027200.0,675.900024,1496.939941
1361779200,10.6235413781,11.61,10.98,11.6,206893900.0,58.4674600872,455.12,442.57,453.85,13306400.0,259.87,268.694,259.65,266.94,3032400.0,58.2440311391,67.45,64.8,65.39,13078300.0,671.75,1487.849976
1361520000,11.0184327621,11.635,11.26,11.62,179268200.0,59.525103166,451.6,446.6,449.25,11809100.0,265.42,267.11,261.61,266.62,3124800.0,58.3698670089,65.77,64.67,65.21,7070300.0,683.619995,1515.599976
1361433600,10.9991697678,11.73,11.35,11.725,235532400.0,58.8979115774,449.17,442.82,446.0,15970800.0,265.94,269.48,263.25,265.12,3637400.0,58.2620076919,65.43,64.32,65.2,11749500.0,678.359985,1502.420044
1361347200,11.3651666602,12.29,11.75,12.18,193466400.0,59.2663041105,457.69,448.8,457.69,17010800.0,266.41,274.3,266.371,270.2,3528900.0,58.6664801304,66.06,64.49,66.01,12388400.0,681.950012,1511.949951
1361260800,11.7407950498,12.31,12.06,12.1,170783400.0,60.7372334361,462.73,453.85,461.1,15563700.0,269.75,270.11,264.5,265.91,2854200.0,59.0260111868,65.88,65.31,65.75,7488500.0,689.26001,1530.939941
1360915200,11.5866910951,12.21,11.97,12.205,158242700.0,60.7596802929,470.16,459.92,468.85,13990900.0,265.09,268.92,263.11,267.63,3979900.0,58.810292553,66.25,65.111,65.71,11356700.0,683.969971,1519.790039
1360828800,11.6830060668,12.27,12.07,12.09,144104800.0,61.6086996434,471.64,464.02,464.5199,12688400.0,269.24,270.65,265.4,267.37,3463000.0,58.9001753171,65.7,65.03,65.12,13771100.0,684.940002,1521.380005
1360742400,11.7215320555,12.42,12.05,12.35,192742500.0,61.6641565838,473.64,463.22,467.21,16971700.0,269.47,269.96,260.3,261.53,5293000.0,58.8282691058,66.24,65.2,66.2,8951700.0,684.02002,1520.329956
1360656000,11.7937682843,12.34,11.78,11.87,232173900.0,61.7816724815,482.38,467.744,479.51,21751900.0,258.7,260.16,257.0,259.19,2943700.0,59.2192591297,66.42,65.53,66.36,16455700.0,683.599976,1519.430054
1360569600,11.4229556432,11.9,11.67,11.73,103510800.0,63.3701177047,484.94,473.25,476.5,18481800.0,257.21,263.25,256.6,263.2,3403700.0,60.3832409248,67.31,66.75,67.0,6653800.0,682.75,1517.01001
1360310400,11.3266406715,11.9,11.72,11.86,145321100.0,62.7165180493,478.81,468.25,474.0,22612800.0,261.95,265.25,260.555,261.4,3879200.0,60.1765105674,67.45,66.32,66.9,7396300.0,683.039978,1517.930054
